PC1,PC2,is_fraud
0.4381588468711525,-0.9157139010371163,0
-1.6541939948081057,-1.2739054591960761,0
2.333183164860369,1.4277113903207241,0
-1.2308897731470914,1.2100275527570528,0
0.7984861545120995,-0.3738082677351584,0
-0.665447834121113,-0.7108172470052705,0
1.298691912546323,1.5452488430698903,0
1.5386341105005659,-0.6651404601074872,0
0.07778218992248367,0.13528557696575197,0
1.3840568828628732,1.4466119581048154,0
1.1904729372056115,1.589029531005718,0
-1.4065061315698637,-0.8182200553673221,0
-0.6601885147966325,0.17247457233260283,0
1.4841210658499346,0.0910420188605125,0
0.16582235570118548,1.647160849635703,0
-1.6896319038391387,0.014108067084072643,0
1.9256678268539429,1.1838201009397828,0
-0.07990603761344019,-0.7739366017794123,0
-0.39598544377706507,-1.5262583197819348,0
-1.7356902440157902,-1.4752085261933165,0
-1.8770655899025128,0.4624600921096413,0
-1.4638614241934664,-0.25189592064027744,0
-1.8549471771914798,1.890241891587676,0
-2.788778951724259,1.2511263642655857,0
-0.29578041428762253,0.1518950959185921,0
1.9557310636958767,0.4251214627332804,0
1.2824917262967381,-1.4885394429639949,1
1.2823905926622357,-1.513833455693734,1
1.0595295000801623,0.2251588249089805,1
1.6255901708055631,-1.5409381744951995,1
1.059147052370665,0.12950679697512496,1
1.4356225601037733,-1.4201166126240308,1
1.0596061128274996,0.24432004477362765,1
1.0924474577724506,-1.3868903744737693,1
-0.5390899886501597,-0.6199821048837008,0
-1.2295117856473796,-0.6866057757725448,0
2.556583356358792,-0.1764496353803352,0
0.545896347956283,-0.3858513793463626,0
-5.412152625254092,1.8333459980647204,0
1.2356265674152813,-0.5740225784703846,1
0.914197421233653,4.26367751396087,0
-1.8946479138003078,-0.9176443341127096,0
1.0926169854500754,-1.344490679684043,1
1.4357363147831401,-1.3916660153313765,1
1.3518685510942159,0.15796073706314911,0
2.1830282356469084,-1.1559056025272076,0
-0.8901558346874101,-0.9628900333478965,0
-2.186148149882774,-1.27112896483594,0
-0.6629548153652444,0.22111531826617195,0
-0.12646079310791258,0.283095639913989,0
0.6181209969445712,-0.3427472527402582,0
-0.48140033943975474,1.664424186153621,0
0.2662335272015815,-0.5581009303160422,0
0.2629590287781965,1.46602763943809,0
1.1164936895344204,1.4722649111216888,0
1.2175380428848062,-0.3073691682797771,0
1.4470172788289082,2.4721551293773687,0
1.5631823462163417,1.4337962906744188,0
-1.0680562948241237,-0.6582923265022934,0
-1.5277994971722986,0.16389324576130906,0
-1.7447131916166385,-1.7707903534894178,1
-1.401211805225465,-1.7224113650107955,1
-0.38055344290812665,-1.4096552354213034,0
-1.744570904360846,-1.7352036203813166,1
0.8194445721203603,-1.3869685045901852,1
1.0342104156576182,0.7482219327667905,0
0.5305029336300698,0.8393409026727735,0
0.8194223049912067,-1.392537621640471,1
0.819558356849834,-1.3585103916200003,1
0.9692097548117445,-0.7771828229217538,0
-2.821615846236596,-1.9364916644426513,0
0.5283429364666393,0.32293192646239555,0
0.4762358286944528,-1.3621560674355984,1
1.585114152295463,-0.26211063757777425,0
3.4208735813097264,-0.34723824344117804,0
0.12173898892917456,-0.10150505707161452,0
0.8977533101043286,-0.7267784081200926,0
-0.4803026656230849,-0.5920496496949251,0
0.07748258649202683,-0.7615030951225025,0
1.3992038374365028,-0.43970742077745095,0
-0.8470667569769513,1.5621246814598932,0
-1.1485025037048893,-0.0894624446068595,0
0.08109763874931813,0.24218138726261187,0
0.61917967605099,-0.6081285108204559,1
-0.9265553633112136,1.675928414621872,0
0.4900529128657194,-0.586315707206509,1
0.7856780521923412,-0.19749929945924194,0
-0.4154613158968632,1.4595989989032194,0
0.7124446616427379,-0.6351894549939769,1
-1.4014118187364586,-1.7724357146554677,1
-1.4015638121767537,-1.8104500116060014,1
-1.4012044729994009,-1.7205775396932925,1
-0.4645627030804519,-0.5392314228397281,0
-1.569037293050703,-1.516516452936562,0
-1.0481856130122702,-0.7581140633313436,0
1.103274036560767,0.14383945244084562,0
0.7303600292784369,0.9445032980326661,0
1.7833523411908205,0.3748821081843198,0
0.3882575272938893,1.4306704814857092,0
-0.9984742614106354,1.2936217217805843,0
0.35760540477247615,1.5216302423343067,0
-3.6578453538906746,1.2124546522121828,0
-1.6126992390743378,0.06911594652227179,0
0.5716162065952135,-0.3582301506149034,0
-0.7440295472390063,-0.7662770170569212,0
-1.8420754973183124,1.1779806364094838,0
0.7917258188217802,1.0094573141621372,0
-0.6309351476586252,0.012906789513507825,0
-0.8545978028556617,1.633062701065169,0
0.20934919554495895,1.3280499962305385,0
1.4008303577284067,-0.3757031481622515,0
0.46012850816420636,0.6566582853870002,0
-1.3701760505343312,-1.7592885868014743,1
1.033776013322763,-1.3275767411093038,1
1.4565894718819299,0.6645544971460681,0
-1.3702019387013566,-1.7657633429942154,1
0.6904347188756726,-1.3359159575428554,1
-2.026195278952913,0.32761637385831827,0
-1.370119901909738,-1.745245543335268,1
-1.7868606261438684,-1.5811902684675574,1
-1.5530084755429794,-0.08861342859916248,0
-0.37265707593959513,-1.7178146607450813,0
-0.17866793874028603,0.5911135861147306,0
-1.9869237958461563,-0.7518975314339028,1
-1.2852140830009193,0.5947724931273801,0
-0.8022137867695026,-1.2574248278208655,0
-1.6521366348268625,-1.2045510088034794,0
0.7646671534996181,-0.208792568612703,0
-0.1882209130919528,0.1591042248603101,0
2.404136893094678,1.6258532073603416,0
1.3680430955798035,-0.32309612909321084,0
0.7913304645914037,0.9105773027288241,0
-0.6587808247040652,-0.7490051338219824,0
-0.4092301783319738,1.2775298075467914,0
-0.4259707874415273,1.3577080285640748,0
0.3882335322835936,1.4246692129774052,0
2.4228884122114085,2.87836671791899,0
-1.210861610339132,1.1086657065832701,0
2.334873707353103,1.1852576584163905,0
0.6117470426716815,1.3262811590966244,0
0.4969298108359262,0.07979768605291288,0
-2.0525958578287598,0.8244762795564549,0
-0.2737459839141095,1.2837703718880469,0
-1.4742374605875257,1.1180483107380212,0
-0.6791556590448796,1.1490517641205016,0
-1.0358954214482234,0.07046003160635955,0
0.6924939287140697,1.2484988590890218,0
1.7229311404174275,0.201653216513754,1
0.5637200095871974,-0.08350286246343691,0
-3.53899699946178,-0.305399754795785,1
-0.6134405254808347,0.20955566813544954,0
-3.3157408381253446,-1.945583422901729,1
-1.3704087886116516,-1.8174975092771333,1
-1.7136577240554312,-1.8027372908199248,1
-1.9365973976668385,-0.08339850696012154,1
2.439047369607065,-0.7455203092599123,1
-2.130053533163482,-1.5524170692542651,1
-1.7870714276432103,-1.6339127463457686,1
-2.0275355137170825,-0.007582844013132827,1
0.18394072960163457,-1.911391184852049,0
-1.4597231027115891,-0.004153945894868752,0
1.51452473076823,-0.9621697738099425,0
1.8725536467922819,0.9122682612486291,1
-1.4608851396954474,-1.6261921875538745,1
-0.4456595536209782,-1.7137212330535636,0
-2.3302942088467553,-0.7675194393947512,1
0.45631538394301896,-0.26951662985672226,0
-2.252030809088808,0.7114924784229317,0
-1.9870459044552191,-0.7824374870801056,1
-3.172626997314527,-1.1490396784951336,1
-1.174556179733913,1.4824044040484219,0
-1.4338909549326533,-0.7268451488254655,0
-0.7372661614834285,-0.009708750575011547,0
-0.3625980379113582,-0.29071477777288535,0
-1.3211389603761965,1.3832005621785375,0
1.4408002744937038,-0.3204285354116281,0
2.0893216217124784,-0.6368647729483885,1
-2.203114961023787,1.124460061757688,0
1.9461651848752433,-1.4440619902548224,1
0.4177870626038527,0.6854764114830554,0
1.1058262321290948,1.3249107124676576,0
-0.4214355341412742,-1.633409568774888,0
-2.9726373301735207,-1.9967157627690024,1
2.289306540936607,-1.485728334272116,1
1.9461343384405927,-1.451776833240137,1
-3.5389528107797013,-0.29434795098681704,1
1.3165220762380643,0.634272777346191,0
-1.6891860804543581,0.12561065893028003,0
1.7227394207359163,0.15370319386756887,1
2.4390195882833097,-0.7524685531370907,1
0.21028590783325907,0.9643792479130828,0
0.8500495829556456,1.774281146808488,0
0.7048464622952683,2.0413640072506958,0
-5.612248398162379,1.141713118465937,0
-0.11291967599629112,-0.5731987725692831,0
1.9415496743747727,-0.30606437563541855,0
-1.5783170612156108,1.0958915716262962,0
1.7375545767509646,1.4724857452908249,0
1.7374677469673083,1.4507691950657227,0
-1.4096571899698926,-0.5637280797893109,0
0.020049697054630253,-1.567628767151074,0
-0.42046211668684547,-1.770514705352219,0
0.4193709553938167,-1.4719386935058478,0
0.9623454114750954,-1.2831677459189486,0
0.15637856577659642,1.2871726034208406,0
0.8440058970945642,-0.7657973605169957,0
-1.203436342103808,0.583692326958089,0
-0.7814173014716743,1.396148285195388,0
-1.4220846249358394,-0.44508154116353915,0
0.7574270250909941,1.7791373017284082,0
-2.069739869611388,0.8899881404127522,0
-1.1778993297485811,2.2484616000599265,0
-0.6841437362274108,1.5411723254762142,0
-2.954459649049365,-1.1845788748206207,0
0.5831117953099267,-1.3307449498962793,0
-1.7461606591446237,-1.22882301599569,0
0.4760411851268965,0.9727312589343164,0
-0.8237622973908322,-0.6299856042445702,0
-0.43235759231117554,-0.45846981254504326,0
-0.29565224429266695,2.3540881193247203,0
2.83971674250627,0.4302074757132253,0
0.8027362210588362,-0.4536527943117745,0
0.08709883882451785,-0.4611036022455599,0
-0.4046425165659954,6.563477898988546,0
-2.382138839381469,0.9479475969940755,0
-0.9077607597306457,1.2602285448908728,0
1.88758545905401,0.05984346175878405,0
-2.1736633838356956,3.735379765785217,0
1.3183833211680238,1.7604922131151246,0
0.5681872530686888,0.6484603640899074,0
1.4142847166281065,-1.5291960019475093,1
-0.7875878502874013,-1.3722082235317108,0
-1.2738775996127263,-1.65161539678106,1
-0.9304998994612235,-1.634170937019005,1
1.0710491084067018,-1.511102580505413,1
1.4142035362645324,-1.5494996047968304,1
-1.0403317341778338,-0.6795383951064201,0
-0.9307264772666458,-1.6908391456008602,1
-0.4666880569855056,-1.0707927475570849,0
1.1101157721591175,-1.9240516413537703,0
-1.2738902957828577,-1.654790770537802,1
2.0867416755583146,-0.6795317045225152,0
-1.5128680762691826,0.24761756187459918,1
-0.7404209423034748,-1.2161972513328376,0
2.0668277412285843,-0.23319818598533976,0
0.05964464106825262,-1.0329574715540242,0
1.1984218585513688,0.10910903554213429,0
-4.815519015655172,-1.767452363527254,0
-0.17661593776522533,-0.059522818092683574,0
-1.2983558014062364,-0.7807527232468116,0
-2.006746536090916,1.160951274613524,0
-0.6790504085457427,1.1753754246719537,0
-2.3590254654347076,-0.725827917417331,0
-3.487224521198711,0.8976467703614056,0
0.5794651398443649,1.1827993399001522,0
-0.35478536579379005,2.352857530780494,0
1.058789210468841,-0.8689816000634993,0
-0.9306747009325951,-1.6778896332153779,1
-1.2738539802287658,-1.6457080742418906,1
-1.2892246742312123,-1.2957153277313347,1
0.6688929846478616,1.0237758539877104,0
0.6495261407209949,0.9810480375282276,0
0.8822492847162918,0.28684480910548954,0
3.0345787883860336,-0.3123826335887675,0
-1.2971942145271118,-0.49023420829566955,0
-0.30431835057266027,0.5591832967375782,0
-0.9085691841569795,-0.7461884058626927,0
2.5446404778306992,1.5727721976793456,0
0.7389494946249558,1.303881811205434,0
-0.867137895671895,0.33346517154215444,0
-1.2954637986939506,-0.7849971249122203,0
0.20419570436134366,0.7714279467854421,0
1.1272927772341794,-1.234593320514893,0
-0.5559623894657922,-1.4491058770611303,1
-1.122034599432212,0.314105102171242,1
-1.122103233876189,0.2969392946910089,1
-4.135125256358263,0.8590734094435876,0
-0.2525881186607022,0.9375483850365043,0
-1.0477391585752465,-0.6464536422569906,0
2.194358691431894,-0.47511916906224405,0
-0.6013720846361229,-0.9706745603517737,0
-1.0552184499010655,-0.7133482788459738,0
0.359790593141456,-0.22117719653608048,0
1.3988341422452553,4.347887093824949,0
0.8691821904852253,1.7620814898415589,0
-1.4742781183820532,1.1078795990389165,0
0.5073915547505522,1.5693991152555382,0
2.4066012873299276,2.2422101638183856,0
-2.37540857972335,1.7624059201711384,0
-0.5013173146526846,-0.6475876422906621,0
-0.7619994018039996,1.106924966249568,0
0.3574152146115212,0.028720792273185573,0
0.2928076110987587,1.570923725187269,0
0.8187603840039028,1.2191265120270434,0
-1.4375852604782104,-1.078942862104384,1
-2.1275154115434796,0.06625889135311186,0
2.3720760559449783,0.3138791478660526,0
0.2941888642587371,1.9163818428881936,0
0.4925770560319353,0.6681689981292983,0
-0.8944783675116164,-1.974320379452739,1
-0.08806216879646063,0.3448129903987032,0
-2.0690497210954075,-0.646502113505257,0
-1.7437400726346324,-0.042228350654508175,0
-0.4330008765183446,-0.5706532611100424,0
1.2422546517394781,-1.206597376367294,0
0.17708584870383207,-0.2103682010641174,0
-0.40824072189417804,-1.5916883676575027,0
-5.069199149613326,-1.7730247507974914,0
-1.1910713664123407,-1.228639499434348,0
-0.4522886080360429,0.4259355972226249,0
-0.7558075005679414,-0.5652756260255882,1
1.4835416096401257,-0.05388279096494014,0
-1.0257474515828964,1.1625142724827517,0
-0.6120933653269455,2.0592583561893125,0
-1.9875006977968854,-0.8961835086692418,0
0.340457863902723,-0.2949034219474625,0
1.0735101170067416,-0.18221893138565207,0
0.8528629528752917,2.483280559367289,0
0.20247131209753805,1.7683043524788324,0
1.2188527801333386,0.021452997206832435,0
-0.8229592680567897,4.1046536875038475,0
-0.6963788703587613,0.9946574262776329,1
0.5081611680363176,1.761883132495577,0
-0.8282818820738421,-0.8114625339753263,0
0.29244899312396955,1.4812316295352983,0
0.8582566860834874,1.603906443852742,0
0.07021285023211418,-1.483713211006424,1
-0.9708396606830103,-1.468932423514158,0
0.5443601701181526,-0.08165548365741605,0
-0.18779381705243564,0.4750561126612202,0
-1.5398800633236647,0.6762878106260131,0
-1.0337871060646413,0.7288792502505322,0
-1.8465644228618712,-0.7703826375407867,0
-0.1617448791983764,0.2622949740749048,0
0.0519434058163759,1.7984326547050136,0
0.21748936684288822,1.4561130432279712,0
1.1904056249663348,1.572194413336838,0
1.224703469309653,1.6616632722789841,0
0.15310774720822534,-0.5373827149671714,0
-1.8240477023399262,-1.488703058199824,0
-1.7377733607461943,-0.2832184110478196,1
0.07032493713055252,-1.4556797338167264,1
-1.1715736782266444,-2.0145478861947503,1
-0.2732297281000127,-1.5173840185573684,1
-2.0227015687617134,-1.3558826096347887,0
0.07020303887223747,-1.4861670797202138,1
0.018393239432962106,-1.9597219267413604,0
-0.8710682671461322,-1.388315651544058,0
-1.9043769307726404,0.4988754430560253,0
-0.5445991168762019,0.5198366039646235,0
-0.9946705512571171,1.1713218597105284,0
-0.08957413404471488,-0.6309818525380015,0
-0.49341049453876296,-0.3333173859958817,0
-1.3103620812808072,0.9318256477265637,0
-1.9379329311911608,0.5219640324671886,1
1.6953245958870289,-0.22080689195798847,0
2.273395249683025,0.5296844985877162,0
-0.3517941970845031,-0.4290460869171119,0
-1.7376469699969097,-0.251607471353485,1
2.473792471397777,-0.21606020917535562,0
1.2249036370529218,-1.1260469885947706,0
-1.1228791842370074,-0.08587382652637594,0
3.408208510794453,-1.199069816512053,0
1.10553452969065,0.058845811853672825,0
-0.4694022659969417,-0.12475988953105159,0
1.4415193521640177,-1.4572995388314458,0
0.7535354770966044,-0.8567706797782466,0
-0.6428256849013383,-0.782826532955207,0
0.5969347749793126,-0.3912439056344766,0
1.2892597895329556,-0.8160720556669463,0
-2.124738524610248,-0.8256259933876479,0
-0.09299715014555661,-0.5939010970556796,0
-1.66266304887999,-0.3973626305183077,0
-0.17736516184051537,0.847809139036449,1
-2.1304788816796014,0.2026289156259247,0
0.7283528652278439,0.19787198786848798,0
-3.287121205713613,1.5911660850204068,0
-0.4338991500802026,-0.7979431746760509,0
-0.17720684285273453,0.8874054861072056,1
0.023180657652461068,0.13922945666293643,1
0.1791057008867524,-1.3318672909369622,0
-0.19235513962993392,-1.2297151386550642,1
-0.1348926065784348,-1.6413007249825167,0
1.1451111906369789,-0.5484512713510598,1
1.2563261003149695,-1.177200486824944,1
-0.7591570262901555,0.35100015877563595,1
0.38274047020040003,-0.8207092911200107,0
-2.750192303846168,-0.4239087790302529,0
-1.2565477646488956,-0.283475127350317,0
-0.11175172652288529,1.8023627872493853,0
0.828165109320327,1.401887236607122,0
-1.490429492518813,-0.9294430172962087,0
1.8237916863410988,-0.38922786272377513,0
0.5894232817746567,-1.5813601152925523,1
0.5896549981483452,-1.523406725852939,1
-0.3286539916381308,0.3697258416241759,0
1.271381820692952,-1.118782698550566,0
-1.3647709605833651,-1.760566291756248,1
-1.0212025474289297,-1.6954235845452876,1
0.5893851632141556,-1.5908937522403088,1
0.5895115539634402,-1.5592828125459741,1
0.5892777340822744,-1.61776229941274,1
-0.358410038568616,-0.0664621151676786,0
1.3203810575694175,-1.595686872443082,0
1.2974690962853113,-1.1713294175593731,1
-1.1502977694667964,0.06037475432355098,0
-1.217011319829472,-1.1542628385846174,0
-1.1086056636043242,-0.9876716016883763,0
-0.4736022036166008,-1.2291331165675978,0
0.9248109645597887,0.0719261277179496,0
-1.2980886741826934,0.8502984764412914,0
-0.7559622851706851,-0.7927321770048394,0
-1.22172815822507,-0.9817896090323454,1
-0.918939845895257,1.4741728341895703,0
0.7842063769763968,-0.14583028538833243,0
0.3756722278796325,1.7475523568940161,0
1.0971265357148647,-0.4119136923678671,1
0.6765885059653121,1.7772984669489147,0
1.0821004613766894,1.0204109029997632,1
1.6112250378933768,-0.22815875531039476,0
1.2157656255193743,1.3410250879985701,0
-1.5969296034142861,1.1650928433757521,0
-1.0213841101743357,-1.7408333081860792,1
0.235574634923426,1.0077404337977378,0
1.6406565492105367,-1.2014667122444964,1
-1.0212831868905812,-1.7155919051990554,1
-1.587793872990664,-0.06204593465662204,1
-0.5689042755427238,0.22939588380668544,0
1.2820373605301199,0.1595372889818974,1
1.6404565056494365,-1.2514985775666994,1
1.8485339230799973,-1.4975410499999884,1
1.2821124857971697,0.17832648280877245,1
1.735074797504224,-0.9465584511984404,0
1.8484145490306552,-1.5273970789908928,1
0.46348218644246186,0.27799641293675037,0
0.4781601786232544,-1.0368876560020506,0
0.37189315684503627,-0.6574834077588927,0
0.8536362351233229,1.1090702989538308,0
-2.2253560638549477,-0.13354108264924158,0
1.5026666940830502,0.2770707714777613,0
-2.071839189880265,-0.8945356624586994,0
-0.38274863315186824,-0.5390659441850627,0
1.8267203085766626,2.9785083770500873,0
-1.2311141272446091,1.1539155043124731,0
0.5752500138163532,-0.5199666716621987,0
0.5364336399530509,1.2376374899488467,0
2.1904675535856266,-0.033867230205931464,0
-0.44383551862720855,1.3086735673266217,0
0.7246058422831988,-0.7392766326345593,0
1.0523705223322999,1.571361104927209,0
1.7909729432022923,-0.052211041802779745,0
0.2809288036676269,0.15669046093137132,0
-0.8601509993162894,1.236118693755485,0
1.0742116277692293,0.46852731857398316,1
1.074452359174964,0.5287354112728215,1
1.0739153637660916,0.3944302537983187,1
1.068634540913472,-0.2859103151976022,0
-0.4707555081977411,-1.5546093091137767,0
-1.3466901833955487,1.8077413222872092,0
0.3952270083655766,-0.4681285953391815,0
-1.7287970442465672,-0.9610150158437643,0
1.3140118630479052,0.9358817776328405,0
-1.1217765730805478,0.261575230906833,0
0.4240795339095332,1.7500251784425973,0
1.2581969425219413,1.493399716794684,0
0.8046675811431626,0.2701784816574463,0
-0.5471077646986157,-0.8727704867276865,0
0.4053987544798988,0.38568025327022465,0
0.6921803402735135,0.33992274508898807,0
-1.2024695863453705,0.874234544574254,0
2.67213803187128,3.0267520856716703,0
-1.2087839281521975,-0.5707289692029015,0
-1.2031555989519482,-0.07096899999873187,0
0.6524187907189701,-1.4790224302170982,1
0.6523632581215669,-1.4929114022939243,1
-1.1352491946562044,-1.355062216388178,0
0.8927039532883867,0.4559352381481427,0
-1.4334653134889337,-0.006108672771131055,0
-1.5339325953779286,-1.1169120094754024,0
-0.3180670122560043,1.0570968893897978,0
-0.17858843648204267,-0.381927570254192,0
-0.49535628042830665,0.6948510049017633,0
0.1604316700415011,-0.26193986106948874,0
-1.1508591067353058,-0.46955253030085264,0
-0.8853334763436496,0.5571859099986676,0
0.8352979528558468,1.5225157043937487,0
-0.5243980913598839,1.977069473230563,0
0.4521511600898792,-0.7008663631026673,1
0.10818298171032228,2.5914719601406846,0
-0.8462025315004713,-0.6598439343071616,0
0.652399032773736,-1.4839639881935665,1
0.019263250125612908,-1.7421280308710856,0
1.5660951847179017,1.1194615635177163,0
0.9117788973464138,0.06353376200075342,0
-0.7401111858023751,-1.1387256473458662,0
-0.18753046681260457,0.33178818964558815,0
0.18803807934660516,1.3632911486063017,0
-0.4310239385204,-0.12491652805282655,0
-0.8640309762747252,-0.6699281511694022,0
2.3035786013710986,-0.302776622862105,0
0.6009413922863756,1.9721209403654796,0
-1.905542636685551,-1.14156162779945,0
1.7375953796007357,-1.4675205484951692,0
1.3193775003596686,-1.5350846253609978,0
0.9903359995644955,0.9309835405227328,0
2.74996166709532,2.5952578201841887,0
-1.7281261455617054,-0.7932199992922393,0
-0.9146052840954512,-0.07378549403058364,0
-1.3920478459836692,-0.8481650112545139,0
-0.005647170951468565,0.7486842170910069,0
0.7673066351033856,0.6983803889228057,0
1.390603090586493,0.48086196363998096,0
-1.9425721643183729,-0.43499432160429063,0
1.0596882697826648,2.0667767170531643,0
0.7539485896882268,-0.44036169141903647,0
-1.6153183412210574,0.7884336786692623,0
-0.29390897614924055,1.6263684509453917,0
1.9556866045628363,0.41400201782653573,0
2.0084302798331106,-0.4563466196427328,0
-0.048185925044264735,2.706237980212012,0
0.6794449322369767,-0.8699565491712146,0
-1.0744660869409084,-1.8605652684689225,0
-0.735428085554793,-1.384113085922384,1
-0.28966162448566174,-0.6130041860802211,0
0.3606074505605601,1.2203659812608776,0
-0.9197661029639942,6.0946178957122665,0
-1.7114380064347832,1.0320939792204324,0
-0.8459902864156479,1.120163639150829,0
-0.9187394528043625,1.11581191301438,0
-2.7026656081941223,-0.8089105468941914,0
-0.34936564308429036,-1.3848865069335565,1
-0.006240048303953543,-1.4304948238157287,1
0.6781128435839683,-1.2577918316917382,1
-0.5726462201325168,0.24919067317865304,1
-0.005976328566501725,-1.3645372378058667,1
1.5056526710620264,-1.146613178117071,0
0.11154240284647393,0.3808092140807987,1
0.9180196233830095,-0.7288098402010715,0
-2.0028356437635777,-0.1493895879397172,0
-0.735401626435738,-1.3774955318565585,1
0.4823704451374814,-0.9289224920870367,0
-0.6428229202915108,-0.782135090622378,0
0.607356390120308,1.4723654860006488,0
-1.6760587912233071,-0.3049631766074377,0
0.7022578612276935,0.9302132685511696,0
-0.9358176294672523,-0.6364481225502054,1
-2.1475851598730906,1.5846617434156405,0
0.7399236289377378,1.5475175297197576,0
1.0278914029679973,0.21384482646190264,0
1.3061040192887092,-0.1886370104019145,0
0.7598509988265602,3.3780111920348674,0
0.1174189810462033,0.35196213220776873,0
-0.9996115701176672,1.0552530116319914,0
0.47794875059792546,-0.4537404976451078,1
-1.7977628628097597,2.254351670194237,0
-0.0567150300919604,-0.4054960816207003,0
1.0937646537594838,1.2813576318390218,0
0.4032956066316334,4.581513545494439,0
-1.613222351333859,-0.06171696793302462,0
0.6986103006370961,2.074963021012965,0
-0.9202401375707283,0.9934132633466268,0
-2.8139433075703133,-0.19586533962080946,0
0.3348686260069598,-1.2418516518622018,1
1.2712102045329032,-1.1617047329286794,0
0.6167721435224885,-1.7885481672613683,1
0.6779161055346181,-1.3069969724855584,1
-0.5726868178268304,0.23903699283460975,1
0.2736160178336226,-1.7505757787504383,1
0.2733207004088497,-1.8244360996838842,1
-0.11721739588989273,-1.5211878999724586,1
0.34007002454101826,-1.2584475248912221,0
0.6778956864870339,-1.312103875367703,1
0.4330419961559687,0.7013896806865981,0
0.6777146345934438,-1.357385832490472,1
-1.107240007302314,0.22950268692656142,0
-0.11716305027170877,-1.507595797158097,1
0.6168134473943125,-1.7782178684953525,1
0.9564870833073019,-0.9054737231679684,1
1.2998086799093718,-0.9020610333558234,1
-1.4510115691424912,-1.8938951898707228,0
0.7675466452568723,-1.7392680079571694,0
0.6391990263916076,0.6637448510189781,0
0.2654056203077762,-0.7577215251697385,0
-0.6968152298594459,-0.6045661175853906,0
-0.10397616775500969,-1.2044747601487893,0
-2.577299636163379,0.6217639178527566,0
0.4148110377651342,-0.6627633275714748,0
0.842650411347472,-0.0046224300307108595,0
0.7466856435587597,-0.1979640873446038,0
-0.423056996649452,1.957927075726412,0
1.2501005604859778,-0.421907106407298,0
1.6629992618423668,0.30907776674895504,0
-0.8677087968870151,0.0646571346946902,0
0.8253631297170867,1.4698982434252403,0
-0.8839508778596911,0.9217275285602852,1
-0.8847597490913282,1.811524337328853,0
-2.2228992427421277,-0.5602300452287714,0
-2.0566496842362674,0.7967570079359849,0
-1.1224352263468806,0.09684285294908852,0
-0.6837681988825802,0.12232464106642339,1
-0.11698898502795436,-1.4640612350612277,1
-0.46026792550339324,-1.4568054206184728,1
0.7517581830685792,-1.277463744795758,1
0.5286590485653316,0.40199309624712043,1
1.0949716143111505,-1.3011037362555475,1
